#Name,"Time","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","estimated_lead_states_ax2","estimated_lead_states_beta2","estimated_lead_states_vx2","estimated_lead_states_wz2","groundtruth_lead_states_ax2","groundtruth_lead_states_beta2","groundtruth_lead_states_vx2","groundtruth_lead_states_wz2"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s^2","rad","m/s","rad/s","m/s^2","rad","m/s","rad/s"
1.691,0,0,-0.006665802576,1.217586353e-06,-0.009840063414,-0.0001289578421,-0.001076750731,0,3.564497368e-07,1.11615972e-07
1.701,0,0,-0.006665802577,1.217586352e-06,-0.009906721071,-0.000128957842,-0.001076560499,0,2.71069545e-07,1.124311065e-07
1.711,0,0,-0.006665802576,1.21758635e-06,-0.009973378726,-0.000128957842,-0.001076337541,0,1.915737494e-07,1.131453927e-07
1.721,0,0,-0.006665802575,1.217586348e-06,-0.01004003638,-0.000128957842,-0.001076084263,0,1.181475288e-07,1.137551742e-07
1.731,0,0,-0.006665802573,1.217586345e-06,-0.01010669402,-0.000128957842,-0.001075801566,0,5.094259699e-08,1.142469735e-07
1.741,0,0,-0.006665802573,1.217586343e-06,-0.01017335167,-0.000128957842,-0.001075489216,0,-9.91232615e-09,1.146098322e-07
1.751,0,0,-0.006016697394,1.378385384e-06,-0.009687346858,-9.321474324e-05,-0.001075143353,0,-6.428858355e-08,1.149047718e-07
1.761,0,0,-0.006016697394,1.378385387e-06,-0.009747513431,-9.321474326e-05,-0.001074764902,0,-1.120508307e-07,1.152041857e-07
1.771,0,0,-0.006016697394,1.378385386e-06,-0.00980768,-9.321474327e-05,-0.00107436158,0,-1.531167208e-07,1.154535817e-07
1.781,0,0,-0.006016697393,1.37838539e-06,-0.009867846569,-9.321474325e-05,-0.001073940625,0,-1.874867886e-07,1.155792895e-07
1.791,0,0,-0.006016697393,1.37838539e-06,-0.009928013136,-9.321474325e-05,-0.001073508027,0,-2.152345662e-07,1.155585915e-07
