"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
4.231,-0.004903758194,3.084283078,0.005695112161,-0.006531808992,3.139217026,-0.0025756903,2.05229205,2.052251077,-0.0004351568723,3.109982491,0.001359825006,-0.0003294905935,3.162071782,0.0003233647966
4.241,-0.004903758194,3.084283078,0.005695112161,-0.006543555334,3.138962268,-0.002675590855,2.061529926,2.061488841,-0.000447268729,3.109982104,0.0013786089,-0.0003294905935,3.162071782,0.0003233647966
4.251,-0.004903758194,3.084283078,0.005695112161,-0.00655523191,3.138691789,-0.00278410193,2.070797571,2.070756392,-0.0004595176894,3.109981717,0.001396801697,-0.0003294905935,3.162071782,0.0003233647966
4.261,-0.004903758194,3.084283078,0.005695112161,-0.006567250014,3.138426641,-0.002886489913,2.080096031,2.080054776,-0.0004719017999,3.10998133,0.001414406487,-0.0003294905935,3.162071782,0.0003233647966
4.271,-0.004903758194,3.084283078,0.005695112161,-0.006446297276,3.138538168,-0.002725876732,2.089426269,2.089384955,-0.0004844190143,3.109980942,0.001431428834,-0.0003608925443,3.162062366,0.000354180791
4.281,-0.004903758194,3.084283078,0.005695112161,-0.006458613508,3.13828252,-0.002827797368,2.098789179,2.098747824,-0.0004970672579,3.109980554,0.00144787537,-0.0003608925443,3.162062366,0.000354180791
4.291,-0.004903758194,3.084283078,0.005695112161,-0.006470805653,3.138023549,-0.002937990367,2.10818559,2.10814421,-0.0005098444765,3.109980167,0.00146375316,-0.0003608925443,3.162062366,0.000354180791
4.301,-0.004903758194,3.084283078,0.005695112161,-0.006483371138,3.137764366,-0.003042383468,2.117616264,2.117574877,-0.0005227486697,3.10997978,0.001479069809,-0.0003608925443,3.162062366,0.000354180791
4.311,-0.004903758194,3.084283078,0.005695112161,-0.006495962767,3.137586359,-0.003154680018,2.127081902,2.127040524,-0.0005357779158,3.109979393,0.001493834011,-0.0003608925443,3.162062366,0.000354180791
4.321,-0.004903758194,3.084283078,0.005695112161,-0.006508811018,3.137359861,-0.003261594146,2.136583106,2.136541752,-0.0005489303941,3.109979007,0.001508056188,-0.0003608925443,3.162062366,0.000354180791
4.331,-0.03142190855,3.120558481,0.003711798538,-0.006384036858,3.137499754,-0.003075659559,2.14612032,2.146079008,-0.0005622044183,3.109978622,0.001521748821,-0.0004203075509,3.162049211,0.0004124873379
4.341,-0.03142190855,3.120558481,0.003711798538,-0.006397153118,3.137283661,-0.003181661013,2.155694184,2.155652929,-0.0005755985653,3.109978238,0.001534925056,-0.0004203075509,3.162049211,0.0004124873379
4.351,-0.03142190855,3.120558481,0.003711798538,-0.006410012673,3.136968224,-0.003295403842,2.165305139,2.165263955,-0.0005891117426,3.109977854,0.001547598059,-0.0004203075509,3.162049211,0.0004124873379
4.361,-0.03142190855,3.120558481,0.003711798538,-0.006423310943,3.136698083,-0.003403625016,2.174953563,2.174912465,-0.0006027429871,3.109977472,0.001559784324,-0.0004203075509,3.162049211,0.0004124873379
4.371,-0.03142190855,3.120558481,0.003711798538,-0.006436579817,3.136472243,-0.003519127315,2.184639779,2.18459878,-0.0006164913667,3.109977091,0.001571505074,-0.0004203075509,3.162049211,0.0004124873379
4.381,-0.03142190855,3.120558481,0.003711798538,-0.006450120104,3.136219738,-0.003629535929,2.194364049,2.194323162,-0.0006303559776,3.109976712,0.001582785349,-0.0004203075509,3.162049211,0.0004124873379
4.391,-1.791102281e-09,3.123667578,0.00493114104,-0.006321381721,3.136334439,-0.003416202564,2.204126574,2.204085811,-0.000644335973,3.109976334,0.001593652057,-0.00049399073,3.162028843,0.0004847932395
4.401,-1.791102281e-09,3.123667578,0.00493114104,-0.006335160703,3.13607568,-0.003525213587,2.213927496,2.213886869,-0.0006584305745,3.109975958,0.001604132406,-0.00049399073,3.162028843,0.0004847932395
4.411,-1.791102281e-09,3.123667578,0.00493114104,-0.006348830881,3.135837463,-0.003641393799,2.223766858,2.223726377,-0.0006726390634,3.109975583,0.001614253148,-0.00049399073,3.162028843,0.0004847932395
4.421,-1.791102281e-09,3.123667578,0.00493114104,-0.006362818997,3.135586482,-0.003752394056,2.233644575,2.233604252,-0.0006869607763,3.109975211,0.001624040399,-0.00049399073,3.162028843,0.0004847932395
4.431,-1.791102281e-09,3.123667578,0.00493114104,-0.006376794769,3.135380243,-0.003870227446,2.243560739,2.243520584,-0.0007013951132,3.10997484,0.001633519815,-0.00049399073,3.162028843,0.0004847932395
4.441,-1.791102281e-09,3.123667578,0.00493114104,-0.006391010011,3.13514222,-0.003983117308,2.25351526,2.253475284,-0.0007159415585,3.109974471,0.001642716852,-0.00049399073,3.162028843,0.0004847932395
4.451,0.0001589714306,3.090051728,0.006396322768,-0.00625848981,3.135271566,-0.003740103879,2.263507995,2.263468205,-0.0007305997052,3.109974105,0.001651656976,-0.000586605078,3.16200666,0.0005756750383
4.461,0.0001589714306,3.090051728,0.006396322768,-0.006272935723,3.13503211,-0.003850903806,2.273538754,2.273499159,-0.0007453692787,3.109973741,0.001660365749,-0.000586605078,3.16200666,0.0005756750383
4.471,0.0001589714306,3.090051728,0.006396322768,-0.006287228477,3.134768134,-0.003968635016,2.283607298,2.283567905,-0.000760250156,3.109973379,0.001668868815,-0.000586605078,3.16200666,0.0005756750383
4.481,0.0001589714306,3.090051728,0.006396322768,-0.006301852309,3.134507314,-0.004081085768,2.293713337,2.293674153,-0.0007752423811,3.10997302,0.001677191814,-0.000586605078,3.16200666,0.0005756750383
4.491,0.0001589714306,3.090051728,0.006396322768,-0.006316538336,3.134323058,-0.004199876965,2.303856535,2.303817566,-0.0007903461786,3.109972663,0.001685360292,-0.000586605078,3.16200666,0.0005756750383
4.501,0.0001589714306,3.090051728,0.006396322768,-0.006331403272,3.134097103,-0.004313796153,2.314036343,2.313997593,-0.0008055619648,3.109972309,0.001693399638,-0.000586605078,3.16200666,0.0005756750383
4.511,-0.03128909519,3.12072666,0.003714975089,-0.006195362836,3.134229305,-0.004039527977,2.324252477,2.324213952,-0.0008208903041,3.109971957,0.001701335901,-0.0007014639424,3.161987125,0.0006883851645
4.521,-0.03128909519,3.12072666,0.003714975089,-0.006210446269,3.133985,-0.004150813982,2.334504414,2.334466118,-0.0008363317975,3.109971608,0.001709197647,-0.0007014639424,3.161987125,0.0006883851645
4.531,-0.03128909519,3.12072666,0.003714975089,-0.006225409494,3.133725372,-0.004268763366,2.344791626,2.344753561,-0.0008518872746,3.109971262,0.001717013287,-0.0007014639424,3.161987125,0.0006883851645
4.541,-0.03128909519,3.12072666,0.003714975089,-0.006240672472,3.133471392,-0.004381300363,2.355113542,2.35507571,-0.0008675579918,3.109970919,0.001724808397,-0.0007014639424,3.161987125,0.0006883851645
4.551,-0.03128909519,3.12072666,0.003714975089,-0.006255780033,3.133129251,-0.004500238304,2.365469553,2.365431956,-0.0008833456427,3.109970578,0.001732605976,-0.0007014639424,3.161987125,0.0006883851645
4.561,-0.03128909519,3.12072666,0.003714975089,-0.006271195758,3.132819109,-0.00461384848,2.375859014,2.375821652,-0.0008992522918,3.10997024,0.00174042777,-0.0007014639424,3.161987125,0.0006883851645
4.571,-1.778502315e-09,3.12366758,0.004931141046,-0.006132420978,3.13296262,-0.004307664437,2.386281252,2.386244125,-0.0009152802653,3.109969905,0.001748295507,-0.0008118305246,3.161964589,0.0007966824729
4.581,-1.778502315e-09,3.12366758,0.004931141046,-0.006148105531,3.132673044,-0.004418019432,2.396735533,2.396698638,-0.0009314319658,3.109969572,0.001756231556,-0.0008118305246,3.161964589,0.0007966824729
4.591,-1.778502315e-09,3.12366758,0.004931141046,-0.006163811341,3.132446725,-0.004535071449,2.407221009,2.407184347,-0.0009477095899,3.109969243,0.001764258888,-0.0008118305246,3.161964589,0.0007966824729
4.601,-1.778502315e-09,3.12366758,0.004931141046,-0.006179727578,3.132173959,-0.00464647806,2.417737049,2.417700617,-0.0009641146648,3.109968916,0.001772400431,-0.0008118305246,3.161964589,0.0007966824729
4.611,-1.778502315e-09,3.12366758,0.004931141046,-0.00619570333,3.131921383,-0.004763987097,2.428282851,2.428246649,-0.0009806476398,3.109968592,0.001780677971,-0.0008118305246,3.161964589,0.0007966824729
4.621,-1.778502315e-09,3.12366758,0.004931141046,-0.006211858281,3.131655255,-0.004876153541,2.438857602,2.438821631,-0.0009973079319,3.109968271,0.00178911088,-0.0008118305246,3.161964589,0.0007966824729
4.631,-0.005472367575,3.127244352,0.00490455481,-0.006071035986,3.131775963,-0.004538475495,2.449460478,2.449424736,-0.001014094081,3.109967953,0.001797715024,-0.0009379389442,3.161953475,0.0009204313136
4.641,-0.005472367575,3.127244352,0.00490455481,-0.006087444717,3.131490906,-0.004646946688,2.460090626,2.460055104,-0.001031003906,3.109967638,0.001806501088,-0.0009379389442,3.161953475,0.0009204313136
4.651,-0.005472367575,3.127244352,0.00490455481,-0.006103840463,3.13122677,-0.004762228573,2.470747102,2.470711812,-0.001048034614,3.109967327,0.001815471098,-0.0009379389442,3.161953475,0.0009204313136
4.661,-0.005472367575,3.127244352,0.00490455481,-0.006120479083,3.130947287,-0.004871456493,2.481429031,2.481393974,-0.001065182852,3.109967018,0.001824624821,-0.0009379389442,3.161953475,0.0009204313136
4.671,-0.005472367575,3.127244352,0.00490455481,-0.006137253891,3.130753047,-0.004987203553,2.492135571,2.492100743,-0.001082445259,3.109966712,0.001833961514,-0.0009379389442,3.161953475,0.0009204313136
4.681,-0.005472367575,3.127244352,0.00490455481,-0.006154173706,3.13050372,-0.005097190213,2.502865828,2.502831225,-0.001099818412,3.109966409,0.001843478949,-0.0009379389442,3.161953475,0.0009204313136
4.691,0.03688814157,3.110983255,0.01001822914,-0.006012201884,3.130653988,-0.004728980348,2.513618771,2.524359436,-0.001133348256,3.135171929,0.001878909275,-0.001072133709,3.161946876,0.001052116823
4.701,0.03688814157,3.110983255,0.01001822914,-0.006029372356,3.130399022,-0.004835053857,2.524393595,2.524359436,-0.001134880822,3.109965812,0.001863039844,-0.001072133709,3.161946876,0.001052116823
4.711,0.03688814157,3.110983255,0.01001822914,-0.006046325934,3.130116159,-0.004948865235,2.535189334,2.535155388,-0.001152566679,3.109965517,0.001873064422,-0.001072133709,3.161946876,0.001052116823
4.721,0.03688814157,3.110983255,0.01001822914,-0.006063667608,3.129837753,-0.005055953772,2.546005029,2.545971285,-0.001170359774,3.109965226,0.001883232251,-0.001072133709,3.161946876,0.001052116823
4.731,0.03688814157,3.110983255,0.01001822914,-0.006080910017,3.12956062,-0.005170169876,2.556839654,2.556806102,-0.001188264716,3.109964937,0.001893530217,-0.001072133709,3.161946876,0.001052116823
4.741,0.03688814157,3.110983255,0.01001822914,-0.006098450187,3.129278775,-0.005278198917,2.5676927,2.567659323,-0.001206283073,3.109964651,0.001903950128,-0.001072133709,3.161946876,0.001052116823
4.751,5.785342146e-05,3.089935526,0.006385569764,-0.005956179453,3.129451603,-0.00488178466,2.578564384,2.57853118,-0.001224412542,3.109964367,0.00191448717,-0.001201053971,3.161931922,0.001178618916
4.761,5.785342146e-05,3.089935526,0.006385569764,-0.005973979346,3.129173769,-0.004985992366,2.589453225,2.589420196,-0.001242646663,3.109964086,0.001925135797,-0.001201053971,3.161931922,0.001178618916
4.771,5.785342146e-05,3.089935526,0.006385569764,-0.005991554149,3.128859961,-0.005097823486,2.60035791,2.600325061,-0.001260975337,3.109963808,0.001935885045,-0.001201053971,3.161931922,0.001178618916
4.781,5.785342146e-05,3.089935526,0.006385569764,-0.006009523748,3.128560716,-0.005203125612,2.611277026,2.611244363,-0.001279385886,3.109963532,0.001946714865,-0.001201053971,3.161931922,0.001178618916
4.791,5.785342146e-05,3.089935526,0.006385569764,-0.006027486312,3.128336337,-0.005315588268,2.622209073,2.622176603,-0.001297864143,3.109963259,0.001957594318,-0.001201053971,3.161931922,0.001178618916
4.801,5.785342146e-05,3.089935526,0.006385569764,-0.00604568914,3.128061331,-0.005422108354,2.633152498,2.633120229,-0.001316395223,3.109962989,0.001968481648,-0.001201053971,3.161931922,0.001178618916
4.811,5.785342146e-05,3.089935526,0.006385569764,-0.005903804218,3.128189615,-0.005000210179,2.644105686,2.644073623,-0.001334963833,3.109962722,0.001979325698,-0.001328256367,3.161927641,0.001303441793
4.821,5.785342146e-05,3.089935526,0.006385569764,-0.005922193297,3.127898668,-0.005103068035,2.655066962,2.655035111,-0.001353554169,3.109962457,0.001990067844,-0.001328256367,3.161927641,0.001303441793
4.831,5.785342146e-05,3.089935526,0.006385569764,-0.005940204988,3.127697444,-0.005214580785,2.666034597,2.666002966,-0.00137214957,3.109962196,0.002000643745,-0.001328256367,3.161927641,0.001303441793
4.841,5.785342146e-05,3.089935526,0.006385569764,-0.005958698616,3.127441116,-0.005319585533,2.677006813,2.676975411,-0.001390732101,3.109961937,0.002010984441,-0.001328256367,3.161927641,0.001303441793
4.851,5.785342146e-05,3.089935526,0.006385569764,-0.00597674969,3.127170216,-0.005432503854,2.687981785,2.687950621,-0.001409282229,3.109961682,0.002021016441,-0.001328256367,3.161927641,0.001303441793
4.861,5.785342146e-05,3.089935526,0.006385569764,-0.005995282292,3.126908261,-0.005539660185,2.698957647,2.698926732,-0.001427778602,3.109961429,0.002030661417,-0.001328256367,3.161927641,0.001303441793
4.871,0.03688814157,3.110983255,0.01001822914,-0.00585376572,3.127108851,-0.00509574712,2.709932494,2.709901841,-0.001446197968,3.10996118,0.002039836265,-0.001468464288,3.161927745,0.001441030625
4.881,0.03688814157,3.110983255,0.01001822914,-0.005872310511,3.126851395,-0.005200469181,2.720904386,2.720874009,-0.00146451538,3.109960934,0.002048452822,-0.001468464288,3.161927745,0.001441030625
4.891,0.03688814157,3.110983255,0.01001822914,-0.005889998454,3.126598256,-0.005313683281,2.731871358,2.731841269,-0.001482704625,3.109960691,0.002056417453,-0.001468464288,3.161927745,0.001441030625
4.901,0.03688814157,3.110983255,0.01001822914,-0.005908406447,3.126344509,-0.005421703143,2.742831415,2.742801627,-0.001500738666,3.109960451,0.002063630969,-0.001468464288,3.161927745,0.001441030625
4.911,0.03688814157,3.110983255,0.01001822914,-0.005926067304,3.126009917,-0.005536831313,2.753782544,2.75375307,-0.001518589941,3.109960214,0.002069989036,-0.001468464288,3.161927745,0.001441030625
4.921,0.03688814157,3.110983255,0.01001822914,-0.005944312185,3.125711324,-0.005648015912,2.764722712,2.764693564,-0.001536230442,3.109959981,0.002075382941,-0.001468464288,3.161927745,0.001441030625
4.931,0.03688814157,3.110983255,0.01001822914,-0.005802778334,3.125888936,-0.005185524012,2.775649863,2.775621053,-0.001553631595,3.10995975,0.002079700433,-0.00159847962,3.161919993,0.001568609422
4.941,0.03688814157,3.110983255,0.01001822914,-0.00582075795,3.125600047,-0.005295705498,2.786561902,2.786533441,-0.001570764014,3.109959523,0.002082826414,-0.00159847962,3.161919993,0.001568609422
4.951,0.03688814157,3.110983255,0.01001822914,-0.005837482093,3.125291753,-0.005413244515,2.797456727,2.797428625,-0.00158759724,3.109959299,0.002084643639,-0.00159847962,3.161919993,0.001568609422
4.961,0.03688814157,3.110983255,0.01001822914,-0.005855062814,3.124985938,-0.005528138478,2.80833224,2.808304502,-0.001604099531,3.109959079,0.002085034719,-0.00159847962,3.161919993,0.001568609422
4.971,0.03688814157,3.110983255,0.01001822914,-0.005871035727,3.124782582,-0.00565170673,2.819186342,2.819158974,-0.001620237511,3.109958863,0.002083878982,-0.00159847962,3.161919993,0.001568609422
4.981,0.03688814157,3.110983255,0.01001822914,-0.005887969659,3.124526497,-0.005773094914,2.83001694,2.829989953,-0.00163597634,3.10995865,0.002081057633,-0.00159847962,3.161919993,0.001568609422
4.991,0.0009181550756,3.130891826,0.004639723013,-0.005744930698,3.124773103,-0.005294604409,2.840821953,2.840795357,-0.001651279535,3.109958439,0.002076446194,-0.001743401068,3.161934344,0.001710838829
5.001,0.0009181550756,3.130891826,0.004639723013,-0.005761182181,3.124537885,-0.005417165651,2.851599316,2.851573105,-0.001666109038,3.109958229,0.00206990865,-0.001743401068,3.161934344,0.001710838829
5.011,0.0009181550756,3.130891826,0.004639723013,-0.005776319139,3.124173689,-0.005540760643,2.862346897,2.862321046,-0.001680425614,3.109958025,0.002061307788,-0.001743401068,3.161934344,0.001710838829
5.021,0.0009181550756,3.130891826,0.004639723013,-0.005791988004,3.123882002,-0.005668368463,2.873062597,2.873037086,-0.00169418895,3.109957828,0.002050503605,-0.001743401068,3.161934344,0.001710838829
5.031,0.0009181550756,3.130891826,0.004639723013,-0.005805244487,3.123699062,-0.005803359309,2.883744495,2.883719327,-0.001707357462,3.109957639,0.002037354949,-0.001743401068,3.161934344,0.001710838829
5.041,0.0009181550756,3.130891826,0.004639723013,-0.005819732315,3.123456692,-0.005940292226,2.894390589,2.894365766,-0.001719887988,3.109957457,0.002021720031,-0.001743401068,3.161934344,0.001710838829
5.051,-0.005472367575,3.127244352,0.00490455481,-0.005673991277,3.123617583,-0.005441887589,2.904998902,2.915543394,-0.001741790815,3.139074115,0.001995758367,-0.001903646318,3.161942785,0.001868101606
5.061,-0.005472367575,3.127244352,0.00490455481,-0.005687583749,3.123352409,-0.005580181464,2.915567518,2.915543394,-0.001742853172,3.109957105,0.001982380077,-0.001903646318,3.161942785,0.001868101606
5.071,-0.005472367575,3.127244352,0.00490455481,-0.005698544689,3.123104481,-0.005720939668,2.926094546,2.926070741,-0.00175319466,3.109956934,0.001958352916,-0.001903646318,3.161942785,0.001868101606
5.081,-0.005472367575,3.127244352,0.00490455481,-0.005710778564,3.122847451,-0.005868876232,2.936578074,2.936554556,-0.00176272283,3.109956765,0.001931202282,-0.001903646318,3.161942785,0.001868101606
5.091,-0.005472367575,3.127244352,0.00490455481,-0.005720909125,3.122557131,-0.0060152641,2.947016064,2.946992787,-0.001771404232,3.109956598,0.001900767614,-0.001903646318,3.161942785,0.001868101606
5.101,-0.005472367575,3.127244352,0.00490455481,-0.005731790843,3.122291353,-0.006172300432,2.957406971,2.957383889,-0.001779204753,3.109956435,0.001866896202,-0.001903646318,3.161942785,0.001868101606
5.111,-0.005472367575,3.127244352,0.00490455481,-0.005582027754,3.122427703,-0.005661317835,2.967748994,2.967726055,-0.001786091112,3.109956274,0.00182944502,-0.001962965096,3.161820817,0.00192616197
5.121,-0.005472367575,3.127244352,0.00490455481,-0.005591637079,3.122126447,-0.005821017678,2.97804041,2.97801756,-0.0017920307,3.109956117,0.001788280903,-0.001962965096,3.161820817,0.00192616197
5.131,-0.005472367575,3.127244352,0.00490455481,-0.005597938905,3.121859064,-0.005978923969,2.988279492,2.988256672,-0.001796992065,3.109955963,0.001743280271,-0.001962965096,3.161820817,0.00192616197
