"Time","estimated_follow_longi_velocity","estimated_follow_sideslip_angle","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","groundtruth_follow_longi_velocity","groundtruth_follow_sideslip_angle","groundtruth_lead_longi_velocity","groundtruth_lead_sideslip_angle"
117.541,2.926975121,0.04997085858,2.93319906,0.01354271756,2.924564185,0.05110511872,2.927018357,0.01378802204
117.551,2.925289226,0.04989320881,2.930159028,0.01344980688,2.922837732,0.05102834279,2.923589245,0.01365974098
117.561,2.923621595,0.04981474471,2.930159028,0.01344980688,2.921130441,0.05095130627,2.921903393,0.01359613878
117.571,2.921746274,0.04973559139,2.926893898,0.01334330688,2.919442416,0.05087386809,2.921903393,0.01359613878
117.581,2.920115608,0.04965731653,2.926893898,0.01334330688,2.917773752,0.05079588115,2.92023673,0.01353289596
117.591,2.918503618,0.04957640829,2.92262788,0.01317807456,2.91612452,0.05071725356,2.918589284,0.01347001154
117.601,2.916910394,0.04949376387,2.92262788,0.01317807456,2.914494763,0.05063795038,2.916961073,0.01340748355
117.611,2.915087375,0.04940963382,2.919982007,0.01309274969,2.9128845,0.05055797203,2.915352104,0.01334530811
117.621,2.913531876,0.04932596831,2.919982007,0.01309274969,2.91129372,0.050477333,2.9137623,0.01328347557
117.631,2.911995235,0.04923917467,2.916865349,0.01298675102,2.909722294,0.05039605007,2.912191513,0.0132219773
117.641,2.910477328,0.04915049767,2.916865349,0.01298675102,2.908170066,0.05031413622,2.91063959,0.01316080326
117.651,2.908709917,0.04906040933,2.913517872,0.01285753507,2.906636878,0.05023159447,2.909106375,0.01309994345
117.661,2.907229114,0.04897113709,2.913517872,0.01285753507,2.905122568,0.05014841909,2.907591709,0.01303938913
117.671,2.905766687,0.04887892572,2.910696765,0.01275367114,2.903626972,0.05006459732,2.906095428,0.01297913293
117.681,2.904322517,0.0487851138,2.910696765,0.01275367114,2.902149924,0.04998011111,2.904617367,0.01291916851
117.691,2.902613009,0.04869018747,2.907482424,0.0126278619,2.900691257,0.04989494004,2.903157358,0.0128594898
117.701,2.901204988,0.04859645922,2.907482424,0.0126278619,2.899250798,0.04980906366,2.90171523,0.01280009039
117.711,2.899814861,0.04849994988,2.90523035,0.01254297383,2.897828372,0.0497224629,2.90029081,0.012740963
117.721,2.898442501,0.04840204213,2.90523035,0.01254297383,2.896423801,0.0496351207,2.898883923,0.01268209931
117.731,2.896794115,0.04830322949,2.901562911,0.01237846404,2.895036903,0.04954702196,2.896122039,0.01256512469
117.741,2.895456898,0.0482058854,2.901562911,0.01237846404,2.893667496,0.04945815322,2.896122039,0.01256512469
117.751,2.894137056,0.04810590957,2.898720556,0.01226425401,2.892315391,0.04936850224,2.894766683,0.01250699254
117.761,2.892834453,0.04800472575,2.898720556,0.01226425401,2.890980402,0.04927805753,2.893428142,0.01244908211
117.771,2.891250548,0.04790284175,2.896187761,0.01216301142,2.889662337,0.04918680811,2.892106234,0.01239138165
117.781,2.889981997,0.04780265474,2.896187761,0.01216301142,2.888361006,0.04909474338,2.890800766,0.01233394808
117.791,2.888730259,0.04770002435,2.893082052,0.01201437706,2.887076217,0.04900185312,2.889511497,0.01227751644
117.801,2.887495188,0.04759638534,2.893082052,0.01201437706,2.885807775,0.04890812762,2.88823822,0.01222233544
117.811,2.885979081,0.04749224515,2.890522928,0.01190916529,2.884555487,0.04881355789,2.886980768,0.01216804841
117.821,2.884776886,0.04738997383,2.890522928,0.01190916529,2.883319158,0.04871813585,2.885738983,0.01211424659
117.831,2.883590901,0.04728546584,2.887330262,0.01175855517,2.882098592,0.04862185449,2.884512694,0.01206063719
117.841,2.882420965,0.04718013666,2.887330262,0.01175855517,2.880893593,0.04852470802,2.8833017,0.01200730496
117.851,2.880975522,0.04707448132,2.88527591,0.01168203409,2.879703959,0.04842669174,2.882104708,0.01195433314
117.861,2.879836998,0.04697080925,2.88527591,0.01168203409,2.87852609,0.04832786277,2.880916277,0.01190165183
117.871,2.878706359,0.04686515755,2.883195249,0.01160408106,2.877356824,0.04822826161,2.879736475,0.01184914937
117.881,2.877584377,0.0467589063,2.883195249,0.01160408106,2.87619621,0.04812788491,2.87856531,0.01179674022
117.891,2.876202182,0.04665253383,2.880403997,0.0114796087,2.875044299,0.04802673149,2.87740278,0.01174438233
117.901,2.875097846,0.04654814616,2.880403997,0.0114796087,2.873901115,0.04792480165,2.876248899,0.01169206838
117.911,2.874002367,0.04644207538,2.877682998,0.01136285992,2.872766669,0.04782209707,2.875103684,0.01163981063
117.921,2.872915791,0.04633557352,2.877682998,0.01136285992,2.87164097,0.04771862053,2.873967157,0.01158763122
117.931,2.871580069,0.04622907197,2.875802822,0.01128993241,2.870524029,0.04761437609,2.872839338,0.01153554982
117.941,2.870511476,0.04612456815,2.875802822,0.01128993241,2.869415858,0.04750936935,2.871720246,0.01148357727
117.951,2.86945196,0.04601856427,2.873390085,0.0111788684,2.868316467,0.04740360795,2.870609902,0.01143171417
117.961,2.868401573,0.0459122465,2.873390085,0.0111788684,2.867225867,0.04729710176,2.869508319,0.01137994742
117.971,2.867113306,0.04580601912,2.87122904,0.01108452766,2.866144069,0.04718986301,2.868415517,0.01132826157
117.981,2.866081308,0.04570177293,2.87122904,0.01108452766,2.865071082,0.04708190622,2.867331519,0.01127664266
117.991,2.865058565,0.04559618126,2.868895839,0.01096998222,2.864006918,0.04697324803,2.866256346,0.01122507424
118.001,2.864045107,0.04549036791,2.868895839,0.01096998222,2.862951583,0.04686390701,2.865190013,0.01117353994
118.011,2.86280831,0.04538471395,2.866811819,0.0108733607,2.861905086,0.04675390354,2.864132536,0.01112202488
118.021,2.861813496,0.04528098517,2.866811819,0.0108733607,2.860867433,0.04664325962,2.863083929,0.0110705161
118.031,2.860828034,0.04517607131,2.86455961,0.01075660661,2.859838632,0.04653199931,2.862044205,0.01101900262
118.041,2.859851934,0.04507102235,2.86455961,0.01075660661,2.858818686,0.04642014998,2.861013375,0.01096747495
118.051,2.858668775,0.04496619349,2.862036549,0.0106170771,2.8578076,0.04630773867,2.859991451,0.01091592462
118.061,2.85771141,0.04486321077,2.862036549,0.0106170771,2.856805378,0.04619479147,2.858978443,0.01086434357
118.071,2.856763413,0.04475919747,2.860894321,0.01056373528,2.855812024,0.04608133548,2.857974359,0.01081272378
118.081,2.855824775,0.04465511402,2.860894321,0.01056373528,2.85482754,0.04596739995,2.856979207,0.01076105697
118.091,2.851434989,0.04455127953,2.858365031,0.01041624357,2.853851928,0.04585301649,2.855992995,0.01070933459
118.101,2.850514991,0.04447196747,2.858365031,0.01041624357,2.852885187,0.04573821868,2.855015729,0.01065754777
118.111,2.849604308,0.04437128139,2.856473685,0.01032095122,2.851927317,0.0456230416,2.854047414,0.01060568748
118.121,2.848702906,0.04426462117,2.856473685,0.01032095122,2.850978317,0.04550752136,2.853088055,0.01055374462
118.131,2.847721949,0.04415727498,2.851248541,0.0102036072,2.850038183,0.04539169477,2.852137654,0.01050171013
118.141,2.846839019,0.04405145999,2.851248541,0.0102036072,2.849106913,0.04527559908,2.851196214,0.01044957524
118.151,2.845965278,0.04394632439,2.84943088,0.01010941303,2.848184502,0.04515927194,2.850263735,0.01039733422
118.161,2.84510069,0.04384217471,2.84943088,0.01010941303,2.847270946,0.0450427513,2.848425662,0.01029250641
118.171,2.84417365,0.04373896542,2.847599358,0.009985740125,2.846366239,0.04492607546,2.848334699,0.01028724994
118.181,2.843327249,0.04363705561,2.847599358,0.009985740125,2.845470374,0.04480928303,2.846623422,0.01018714004
118.191,2.842489879,0.0435353775,2.845406606,0.009838367341,2.844583343,0.04469241287,2.846623422,0.01018714004
118.201,2.841661496,0.04343413521,2.845406606,0.009838367341,2.843705139,0.04457550402,2.845735731,0.01013422833
118.211,2.840776153,0.04333335187,2.843770028,0.009728023968,2.842835751,0.04445859564,2.844856985,0.01008115408
118.221,2.839965604,0.04323344615,2.843770028,0.009728023968,2.841975169,0.04434172681,2.843987177,0.01002791093
118.231,2.8391639,0.04313352416,2.842448855,0.009652617245,2.841123382,0.04422493646,2.843126292,0.009974488041
118.241,2.838370992,0.04303383632,2.842448855,0.009652617245,2.840280378,0.04410826322,2.842274322,0.009920879949
118.251,2.837523711,0.0429344513,2.840853259,0.00954060037,2.839446141,0.04399174451,2.84143126,0.009867082022
118.261,2.836748287,0.04283577708,2.840853259,0.00954060037,2.838620647,0.0438754092,2.840597094,0.009813088373
118.271,2.835981567,0.04273697867,2.839165517,0.009426086051,2.837803884,0.04375929445,2.839771813,0.009758892065
118.281,2.83522348,0.04263833129,2.839165517,0.009426086051,2.836995842,0.04364343813,2.838955402,0.009704485612
118.291,2.83441054,0.04253992799,2.837811704,0.009326227685,2.836196505,0.04352787548,2.837349123,0.00959501373
118.301,2.833669545,0.04244222171,2.837811704,0.009326227685,2.835405856,0.04341263918,2.837349123,0.00959501373
118.311,2.83293702,0.0423444082,2.83587721,0.009177561268,2.834623875,0.04329775988,2.836559217,0.009539936544
118.321,2.832212919,0.04224675382,2.83587721,0.009177561268,2.833850541,0.04318326698,2.835778108,0.009484626236
118.331,2.83143037,0.04214934184,2.834669355,0.00908383358,2.833085829,0.04306918929,2.835005769,0.009429080385
118.341,2.83072298,0.04205263209,2.834669355,0.00908383358,2.832329713,0.04295555561,2.834242174,0.009373297838
118.351,2.830023876,0.04195577353,2.833046965,0.008964740258,2.831582165,0.04284239494,2.833487297,0.009317278467
118.361,2.829333012,0.04185903702,2.833046965,0.008964740258,2.830843153,0.04272973626,2.832741108,0.009261022976
118.371,2.828576893,0.04176250585,2.831521278,0.008837161361,2.830112649,0.04261760823,2.832003578,0.009204532745
118.381,2.827902372,0.04166668094,2.831521278,0.008837161361,2.829390619,0.04250603872,2.831274674,0.009147809728
118.391,2.827235956,0.04157063696,2.830048455,0.008725730795,2.828677032,0.04239505437,2.830554365,0.00909085641
118.401,2.826577601,0.04147467314,2.830048455,0.008725730795,2.827971855,0.0422846795,2.829842615,0.009033675813
118.411,2.825845245,0.04137888276,2.828996792,0.008641457475,2.827275052,0.04217493606,2.82913939,0.008976271528
118.421,2.825202887,0.04128382409,2.828996792,0.008641457475,2.82658659,0.04206584623,2.828444652,0.008918647754
118.431,2.824568468,0.04118847752,2.827584634,0.008527554846,2.825906429,0.0419574314,2.827758363,0.008860809328
118.441,2.823941947,0.04109318005,2.827584634,0.008527554846,2.825234533,0.04184971095,2.827080483,0.008802761744
118.451,2.823231526,0.04099804189,2.825979299,0.00836932921,2.824570862,0.04174270179,2.826410971,0.00874451115
118.461,2.822620689,0.04090368624,2.825979299,0.00836932921,2.823915377,0.04163641849,2.825096879,0.008627428687
118.471,2.822017642,0.0408089829,2.824772272,0.008273308686,2.823268035,0.04153087356,2.825096879,0.008627428687
118.481,2.821422348,0.04071430548,2.824772272,0.008273308686,2.822628794,0.04142607777,2.82445221,0.0085686122
118.491,2.820732842,0.04061977554,2.823296588,0.008131786913,2.821997612,0.04132204038,2.82381573,0.008509623405
118.501,2.820152956,0.04052607946,2.823296588,0.008131786913,2.821374442,0.0412187692,2.823187392,0.008450471091
118.511,2.819580725,0.04043197297,2.822338129,0.008058589577,2.82075924,0.04111627059,2.822567146,0.008391162489
118.521,2.819016118,0.0403378691,2.822338129,0.008058589577,2.820151959,0.04101454946,2.821954943,0.008331706438
118.531,2.818347435,0.04024390373,2.821217558,0.007954917555,2.819552549,0.04091360912,2.82135073,0.008272115341
118.541,2.817797979,0.04015082506,2.821217558,0.007954917555,2.818960962,0.04081345129,2.820754454,0.008212402693
118.551,2.817256055,0.04005728388,2.819649314,0.007794381983,2.818377148,0.040714076,2.819585498,0.00809266356
118.561,2.81672163,0.03996373104,2.819649314,0.007794381983,2.817801056,0.04061548165,2.819585498,0.00809266356
118.571,2.816074435,0.03987031601,2.818536608,0.007688956569,2.817232632,0.04051766502,2.819012705,0.008032660426
118.581,2.815554915,0.03977783963,2.818536608,0.007688956569,2.816671825,0.04042062129,2.818447628,0.007972583185
118.591,2.815042801,0.03968486306,2.817504371,0.007595927374,2.816118579,0.04032434414,2.817890207,0.0079124432
118.601,2.814538062,0.03959186897,2.817504371,0.007595927374,2.81557284,0.04022882579,2.817340383,0.007852252285
118.611,2.813913544,0.03949901804,2.816488874,0.007497257105,2.815034553,0.04013405706,2.816798097,0.007792022768
118.621,2.813423454,0.03940715151,2.816488874,0.007497257105,2.81450366,0.04004002743,2.816263286,0.007731767429
118.631,2.812940639,0.03931476252,2.815614402,0.007415555099,2.813980103,0.03994672509,2.81573589,0.007671499356
118.641,2.812465064,0.03922235826,2.815614402,0.007415555099,2.813463826,0.03985413699,2.815215845,0.007611231787
118.651,2.811864701,0.03913010823,2.814487164,0.007289504043,2.812954779,0.03976224881,2.814703359,0.007550977989
118.661,2.811403692,0.03903888179,2.814487164,0.007289504043,2.812453466,0.03967103871,2.814198851,0.007490751424
118.671,2.810950677,0.03894712602,2.813359004,0.007165926725,2.811959996,0.03958048981,2.813702272,0.007430566388
118.681,2.810505614,0.03885535918,2.813359004,0.007165926725,2.811474341,0.03949058655,2.813213577,0.00737043689
118.691,2.809942097,0.03876375503,2.812404537,0.00705904538,2.810996464,0.03940131217,2.812732724,0.007310376204
118.701,2.809512834,0.03867314159,2.812404537,0.00705904538,2.810526324,0.03931264822,2.812259667,0.007250396785
118.711,2.809091433,0.03858204983,2.811352255,0.006937376498,2.81006388,0.03922457463,2.811794361,0.0071905104
118.721,2.808677869,0.03849097722,2.811352255,0.006937376498,2.809609087,0.03913706997,2.811336756,0.007130728324
118.731,2.808146854,0.03840009046,2.810778277,0.006871400032,2.809161901,0.03905011187,2.810886802,0.007071061524
118.741,2.807748868,0.03831020131,2.810778277,0.006871400032,2.808722273,0.03896367737,2.810444445,0.007011520776
118.751,2.807358616,0.03821986589,2.809831759,0.006757713405,2.808290153,0.03887774411,2.81000963,0.006952116703
118.761,2.806976056,0.03812957626,2.809831759,0.006757713405,2.80786549,0.03879229121,2.809582303,0.006892859746
118.771,2.806478079,0.03803949843,2.808748913,0.006605000852,2.807448231,0.03870729485,2.809162404,0.006833760097
118.781,2.806110761,0.03795042254,2.808748913,0.006605000852,2.807038322,0.03862272896,2.808749875,0.006774827624
118.791,2.805750988,0.03786094066,2.808040785,0.006519184988,2.806635707,0.03853856758,2.80794668,0.006657501631
118.801,2.805398706,0.03777152711,2.808040785,0.006519184988,2.806240327,0.03845478592,2.80794668,0.006657501631
118.811,2.804933635,0.03768234081,2.8071585,0.006394992096,2.805852125,0.03837136043,2.807555888,0.006599125673
118.821,2.804596151,0.03759414835,2.8071585,0.006394992096,2.805471039,0.03828826832,2.807172214,0.006540951966
118.831,2.80426597,0.03750558992,2.806615336,0.006328140804,2.805097004,0.03820548562,2.806795591,0.00648298806
118.841,2.803943042,0.03741711463,2.806615336,0.006328140804,2.804729956,0.03812298913,2.806425953,0.006425241006
118.851,2.80351011,0.03732889007,2.805796449,0.006197261386,2.804369834,0.03804075769,2.80606323,0.006367717361
118.861,2.803201441,0.03724166266,2.805796449,0.006197261386,2.804016571,0.03795876919,2.805707354,0.006310423253
118.871,2.802899784,0.03715412177,2.805118721,0.006101293249,2.8036701,0.03787700115,2.805358253,0.006253364283
118.881,2.802605062,0.03706671552,2.805118721,0.006101293249,2.803330354,0.03779543117,2.805015855,0.006196545361
118.891,2.802202669,0.03697959452,2.804469713,0.005996768831,2.802997261,0.03771403742,2.80468009,0.006139970828
118.901,2.801921569,0.03689347563,2.804469713,0.005996768831,2.802670753,0.03763279897,2.804350882,0.006083644568
118.911,2.801647154,0.03680708443,2.803657776,0.005850828741,2.802350756,0.03755169602,2.804028158,0.006027570035
118.921,2.801379336,0.03672085129,2.803657776,0.005850828741,2.802037199,0.03747070997,2.803711844,0.005971750221
118.931,2.801005063,0.03663491949,2.803159985,0.005769832145,2.801730008,0.03738982336,2.803401862,0.005916187605
118.941,2.800750171,0.03654998792,2.803159985,0.005769832145,2.801429108,0.03730901975,2.803098136,0.005860884083
118.951,2.800501606,0.03646480997,2.802560223,0.005667242957,2.801134424,0.03722828363,2.802800588,0.005805841015
118.961,2.800259273,0.036379806,2.802560223,0.005667242957,2.80084588,0.03714760034,2.80250914,0.005751059213
118.971,2.799910356,0.0362951161,2.802074473,0.005576155101,2.800563398,0.03706695608,2.802223711,0.00569653897
118.981,2.799680199,0.03621143071,2.802074473,0.005576155101,2.800286899,0.03698633788,2.801944222,0.005642280085
118.991,2.799455986,0.03612751636,2.801549499,0.005474254084,2.800016306,0.0369057337,2.801670593,0.005588281893
119.001,2.79923762,0.03604378822,2.801549499,0.005474254084,2.799751538,0.03682513243,2.801402744,0.005534543271
119.011,2.798910917,0.0359603837,2.801127361,0.005389134862,2.799492516,0.03674452398,2.801140592,0.005481062651
119.021,2.798703951,0.03587799362,2.801127361,0.005389134862,2.799239159,0.03666389928,2.800884057,0.005427838025
119.031,2.79850254,0.03579537941,2.800523126,0.005253104489,2.798991386,0.03658325027,2.800633056,0.005374866957
119.041,2.798306586,0.03571295645,2.800523126,0.005253104489,2.798749116,0.03650256906,2.800387509,0.005322146592
119.051,2.797998912,0.03563085175,2.800091615,0.005154054794,2.798512264,0.03642184816,2.800147331,0.005269673673
119.061,2.797813604,0.03554977011,2.800091615,0.005154054794,2.79828075,0.03634108296,2.799912442,0.00521744456
119.071,2.79763347,0.03546845371,2.799653627,0.005059094375,2.798054494,0.03626026959,2.799682758,0.00516545537
119.081,2.797458413,0.03538732699,2.799653627,0.005059094375,2.797833411,0.03617940473,2.799458197,0.005113703726
119.091,2.797166863,0.03530653051,2.799192068,0.004941837412,2.797617421,0.03609848538,2.799238675,0.005062186821
119.101,2.797001675,0.03522678276,2.799192068,0.004941837412,2.79740644,0.03601750659,2.79902411,0.005010898056
