"Time","estimated_follow_longi_velocity","follow_velocity_deviation_FL","follow_velocity_deviation_FR","follow_velocity_deviation_RL","follow_velocity_deviation_RR","follow_wheel_rot_rate_change_FL","follow_wheel_rot_rate_change_FR","follow_wheel_rot_rate_change_RL","follow_wheel_rot_rate_change_RR","follow_wheel_speed_CG_FL","follow_wheel_speed_CG_FR","follow_wheel_speed_CG_RL","follow_wheel_speed_CG_RR","groundtruth_follow_longi_velocity","is_follow_wheel_data_valid_FL","is_follow_wheel_data_valid_FR","is_follow_wheel_data_valid_RL","is_follow_wheel_data_valid_RR"
23.811,1.389892052,-0.004092706337,-0.004090661244,0.003904586397,0.003904522617,0.01407906939,0.01407186215,0.01418053452,0.01417668285,1.385892807,1.385894852,1.393890119,1.393890055,1.389635073,1,1,1,1
23.821,1.390041902,-0.004092706337,-0.004090661244,0.003904586397,0.003904522617,0.01407906939,0.01407186215,0.01418053452,0.01417668285,1.385892807,1.385894852,1.393890119,1.393890055,1.389765133,1,1,1,1
23.831,1.39019069,-0.004092706337,-0.004090661244,0.003904586397,0.003904522617,0.01407906939,0.01407186215,0.01418053452,0.01417668285,1.385892807,1.385894852,1.393890119,1.393890055,1.389894135,1,1,1,1
23.841,1.390338369,-0.004092706337,-0.004090661244,0.003904586397,0.003904522617,0.01407906939,0.01407186215,0.01418053452,0.01417668285,1.385892807,1.385894852,1.393890119,1.393890055,1.390022035,1,1,1,1
23.851,1.390389392,-0.004074021876,-0.004072124649,0.003881938984,0.003881848017,0.0142540067,0.01424759449,0.0141933272,0.01419030233,1.386410855,1.386412752,1.394366835,1.394366744,1.39014879,1,1,1,1
23.861,1.390534722,-0.004074021876,-0.004072124649,0.003881938984,0.003881848017,0.0142540067,0.01424759449,0.0141933272,0.01419030233,1.386410855,1.386412752,1.394366835,1.394366744,1.390274357,1,1,1,1
23.871,1.390678814,-0.004074021876,-0.004072124649,0.003881938984,0.003881848017,0.0142540067,0.01424759449,0.0141933272,0.01419030233,1.386410855,1.386412752,1.394366835,1.394366744,1.390398695,1,1,1,1
23.881,1.390821627,-0.004074021876,-0.004072124649,0.003881938984,0.003881848017,0.0142540067,0.01424759449,0.0141933272,0.01419030233,1.386410855,1.386412752,1.394366835,1.394366744,1.390521762,1,1,1,1
23.891,1.390865772,-0.004053535551,-0.004051402576,0.003857661699,0.003857538822,0.01433268297,0.0143283348,0.01411620844,0.01411417343,1.386909564,1.386911697,1.394820781,1.394820658,1.39064352,1,1,1,1
23.901,1.391005906,-0.004053535551,-0.004051402576,0.003857661699,0.003857538822,0.01433268297,0.0143283348,0.01411620844,0.01411417343,1.386909564,1.386911697,1.394820781,1.394820658,1.390763929,1,1,1,1
23.911,1.391144643,-0.004053535551,-0.004051402576,0.003857661699,0.003857538822,0.01433268297,0.0143283348,0.01411620844,0.01411417343,1.386909564,1.386911697,1.394820781,1.394820658,1.390882952,1,1,1,1
23.921,1.391281946,-0.004053535551,-0.004051402576,0.003857661699,0.003857538822,0.01433268297,0.0143283348,0.01411620844,0.01411417343,1.386909564,1.386911697,1.394820781,1.394820658,1.391000552,1,1,1,1
23.931,1.39131915,-0.00403074565,-0.004028317295,0.003832172414,0.003832013485,0.01431893624,0.01431690812,0.01395240251,0.01395142704,1.387387015,1.387389443,1.395249952,1.395249793,1.391116693,1,1,1,1
23.941,1.391453479,-0.00403074565,-0.004028317295,0.003832172414,0.003832013485,0.01431893624,0.01431690812,0.01395240251,0.01395142704,1.387387015,1.387389443,1.395249952,1.395249793,1.39123134,1,1,1,1
23.951,1.391586271,-0.00403074565,-0.004028317295,0.003832172414,0.003832013485,0.01431893624,0.01431690812,0.01395240251,0.01395142704,1.387387015,1.387389443,1.395249952,1.395249793,1.391344461,1,1,1,1
23.961,1.391717491,-0.00403074565,-0.004028317295,0.003832172414,0.003832013485,0.01431893624,0.01431690812,0.01395240251,0.01395142704,1.387387015,1.387389443,1.395249952,1.395249793,1.391456021,1,1,1,1
23.971,1.39174764,-0.00400589761,-0.004003235669,0.003805547035,0.00380534899,0.01421624638,0.01421634899,0.01370593887,0.01370600226,1.387841193,1.387843855,1.395652657,1.395652459,1.391565989,1,1,1,1
23.981,1.391875626,-0.00400589761,-0.004003235669,0.003805547035,0.00380534899,0.01421624638,0.01421634899,0.01370593887,0.01370600226,1.387841193,1.387843855,1.395652657,1.395652459,1.391674336,1,1,1,1
23.991,1.392001948,-0.00400589761,-0.004003235669,0.003805547035,0.00380534899,0.01421624638,0.01421634899,0.01370593887,0.01370600226,1.387841193,1.387843855,1.395652657,1.395652459,1.39178103,1,1,1,1
24.001,1.392126578,-0.00400589761,-0.004003235669,0.003805547035,0.00380534899,0.01421624638,0.01421634899,0.01370593887,0.01370600226,1.387841193,1.387843855,1.395652657,1.395652459,1.391886043,1,1,1,1
24.011,1.392149561,-0.003979311408,-0.003976486263,0.003777979702,0.003777740833,0.01402823025,0.01403014369,0.01338146941,0.01338245617,1.388270159,1.388272984,1.396027469,1.39602723,1.391989349,1,1,1,1
24.021,1.392270726,-0.003979311408,-0.003976486263,0.003777979702,0.003777740833,0.01402823025,0.01403014369,0.01338146941,0.01338245617,1.388270159,1.388272984,1.396027469,1.39602723,1.39209092,1,1,1,1
24.031,1.392390119,-0.003979311408,-0.003976486263,0.003777979702,0.003777740833,0.01402823025,0.01403014369,0.01338146941,0.01338245617,1.388270159,1.388272984,1.396027469,1.39602723,1.39219073,1,1,1,1
24.041,1.392507715,-0.003979311408,-0.003976486263,0.003777979702,0.003777740833,0.01402823025,0.01403014369,0.01338146941,0.01338245617,1.388270159,1.388272984,1.396027469,1.39602723,1.392288756,1,1,1,1
24.051,1.39252345,-0.003951288111,-0.003948378,0.003749709078,0.003749429158,0.0137589664,0.01376226247,0.01298408899,0.01298581128,1.388672184,1.388675094,1.3963732,1.39637292,1.392384974,1,1,1,1
24.061,1.392637382,-0.003951288111,-0.003948378,0.003749709078,0.003749429158,0.0137589664,0.01376226247,0.01298408899,0.01298581128,1.388672184,1.388675094,1.3963732,1.39637292,1.392479361,1,1,1,1
24.071,1.392749449,-0.003951288111,-0.003948378,0.003749709078,0.003749429158,0.0137589664,0.01376226247,0.01298408899,0.01298581128,1.388672184,1.388675094,1.3963732,1.39637292,1.392571895,1,1,1,1
24.081,1.39285963,-0.003951288111,-0.003948378,0.003749709078,0.003749429158,0.0137589664,0.01376226247,0.01298408899,0.01298581128,1.388672184,1.388675094,1.3963732,1.39637292,1.392662558,1,1,1,1
24.091,1.392868066,-0.003922117745,-0.003919214796,0.00372097056,0.003720650895,0.01341298759,0.0134171319,0.01251921991,0.01252143359,1.389045767,1.38904867,1.396688874,1.396688555,1.392751328,1,1,1,1
24.101,1.392974415,-0.003922117745,-0.003919214796,0.00372097056,0.003720650895,0.01341298759,0.0134171319,0.01251921991,0.01252143359,1.389045767,1.38904867,1.396688874,1.396688555,1.392838188,1,1,1,1
24.111,1.393078819,-0.003922117745,-0.003919214796,0.00372097056,0.003720650895,0.01341298759,0.0134171319,0.01251921991,0.01252143359,1.389045767,1.38904867,1.396688874,1.396688555,1.39292312,1,1,1,1
24.121,1.393181263,-0.003922117745,-0.003919214796,0.00372097056,0.003720650895,0.01341298759,0.0134171319,0.01251921991,0.01252143359,1.389045767,1.38904867,1.396688874,1.396688555,1.393006108,1,1,1,1
24.131,1.393182378,-0.00389208584,-0.0038892899,0.003691982838,0.003691626247,0.01299519267,0.01299958374,0.01199250999,0.01199493271,1.389389625,1.389392421,1.396973712,1.396973356,1.393087137,1,1,1,1
24.141,1.393280851,-0.00389208584,-0.0038892899,0.003691982838,0.003691626247,0.01299519267,0.01299958374,0.01199250999,0.01199493271,1.389389625,1.389392421,1.396973712,1.396973356,1.393166191,1,1,1,1
24.151,1.393377318,-0.00389208584,-0.0038892899,0.003691982838,0.003691626247,0.01299519267,0.01299958374,0.01199250999,0.01199493271,1.389389625,1.389392421,1.396973712,1.396973356,1.393243259,1,1,1,1
24.161,1.393471764,-0.00389208584,-0.0038892899,0.003691982838,0.003691626247,0.01299519267,0.01299958374,0.01199250999,0.01199493271,1.389389625,1.389392421,1.396973712,1.396973356,1.393318326,1,1,1,1
24.171,1.393465553,-0.003861469136,-0.003858881586,0.003662945503,0.003662556221,0.01251077258,0.01251478261,0.01140974695,0.01141207705,1.389702688,1.389705276,1.397227121,1.397226732,1.393391382,1,1,1,1
24.181,1.39355592,-0.003861469136,-0.003858881586,0.003662945503,0.003662556221,0.01251077258,0.01251478261,0.01140974695,0.01141207705,1.389702688,1.389705276,1.397227121,1.397226732,1.393462416,1,1,1,1
24.191,1.393644231,-0.003861469136,-0.003858881586,0.003662945503,0.003662556221,0.01251077258,0.01251478261,0.01140974695,0.01141207705,1.389702688,1.389705276,1.397227121,1.397226732,1.393531419,1,1,1,1
24.201,1.393730477,-0.003861469136,-0.003858881586,0.003662945503,0.003662556221,0.01251077258,0.01251478261,0.01140974695,0.01141207705,1.389702688,1.389705276,1.397227121,1.397226732,1.393598382,1,1,1,1
24.211,1.393716956,-0.003830530693,-0.003828248667,0.003634039597,0.003633623109,0.01196514546,0.01196815986,0.01077678881,0.01077872432,1.389984098,1.38998638,1.397448686,1.39744827,1.393663297,1,1,1,1
24.221,1.393799043,-0.003830530693,-0.003828248667,0.003634039597,0.003633623109,0.01196514546,0.01196815986,0.01077678881,0.01077872432,1.389984098,1.38998638,1.397448686,1.39744827,1.393726158,1,1,1,1
24.231,1.39387904,-0.003830530693,-0.003828248667,0.003634039597,0.003633623109,0.01196514546,0.01196815986,0.01077678881,0.01077872432,1.389984098,1.38998638,1.397448686,1.39744827,1.393786958,1,1,1,1
24.241,1.39395694,-0.003830530693,-0.003828248667,0.003634039597,0.003633623109,0.01196514546,0.01196815986,0.01077678881,0.01077872432,1.389984098,1.38998638,1.397448686,1.39744827,1.393845693,1,1,1,1
24.251,1.393936144,-0.003799515866,-0.003797627046,0.003605429123,0.003604991934,0.01136390182,0.0113653558,0.01009950995,0.0101007667,1.390233203,1.390235092,1.397638166,1.397637729,1.393902358,1,1,1,1
24.261,1.394009834,-0.003799515866,-0.003797627046,0.003605429123,0.003604991934,0.01136390182,0.0113653558,0.01009950995,0.0101007667,1.390233203,1.390235092,1.397638166,1.397637729,1.393956951,1,1,1,1
24.271,1.394081414,-0.003799515866,-0.003797627046,0.003605429123,0.003604991934,0.01136390182,0.0113653558,0.01009950995,0.0101007667,1.390233203,1.390235092,1.397638166,1.397637729,1.394009469,1,1,1,1
24.281,1.39415088,-0.003799515866,-0.003797627046,0.003605429123,0.003604991934,0.01136390182,0.0113653558,0.01009950995,0.0101007667,1.390233203,1.390235092,1.397638166,1.397637729,1.394059911,1,1,1,1
24.291,1.394122866,-0.003768649562,-0.003767227586,0.003577262938,0.003576812298,0.01071275872,0.01071216972,0.009383761208,0.009384089199,1.390449562,1.390450984,1.397795493,1.397795042,1.394108276,1,1,1,1
24.301,1.394188098,-0.003768649562,-0.003767227586,0.003577262938,0.003576812298,0.01071275872,0.01071216972,0.009383761208,0.009384089199,1.390449562,1.390450984,1.397795493,1.397795042,1.394154565,1,1,1,1
24.311,1.394251214,-0.003768649562,-0.003767227586,0.003577262938,0.003576812298,0.01071275872,0.01071216972,0.009383761208,0.009384089199,1.390449562,1.390450984,1.397795493,1.397795042,1.394198778,1,1,1,1
24.321,1.394312212,-0.003768649562,-0.003767227586,0.003577262938,0.003576812298,0.01071275872,0.01071216972,0.009383761208,0.009384089199,1.390449562,1.390450984,1.397795493,1.397795042,1.394240918,1,1,1,1
24.331,1.394277062,-0.003738134701,-0.003737235477,0.003549676757,0.003549220353,0.01001752143,0.01001451572,0.008635341475,0.008634538726,1.390632942,1.390633841,1.397920771,1.397920315,1.394280986,1,1,1,1
24.341,1.394333831,-0.003738134701,-0.003737235477,0.003549676757,0.003549220353,0.01001752143,0.01001451572,0.008635341475,0.008634538726,1.390632942,1.390633841,1.397920771,1.397920315,1.394318988,1,1,1,1
24.351,1.394388489,-0.003738134701,-0.003737235477,0.003549676757,0.003549220353,0.01001752143,0.01001451572,0.008635341475,0.008634538726,1.390632942,1.390633841,1.397920771,1.397920315,1.394354927,1,1,1,1
24.361,1.39444104,-0.003738134701,-0.003737235477,0.003549676757,0.003549220353,0.01001752143,0.01001451572,0.008635341475,0.008634538726,1.390632942,1.390633841,1.397920771,1.397920315,1.394388808,1,1,1,1
24.371,1.394398866,-0.003708151868,-0.003707810958,0.00352279504,0.003522340673,0.009284050376,0.009278382562,0.007859977899,0.007857901118,1.390783319,1.39078366,1.398014284,1.398013829,1.394420637,1,1,1,1
24.381,1.394447217,-0.003708151868,-0.003707810958,0.00352279504,0.003522340673,0.009284050376,0.009278382562,0.007859977899,0.007857901118,1.390783319,1.39078366,1.398014284,1.398013829,1.39445042,1,1,1,1
24.391,1.394493478,-0.003708151868,-0.003707810958,0.00352279504,0.003522340673,0.009284050376,0.009278382562,0.007859977899,0.007857901118,1.390783319,1.39078366,1.398014284,1.398013829,1.394478166,1,1,1,1
24.401,1.394537654,-0.003708151868,-0.003707810958,0.00352279504,0.003522340673,0.009284050376,0.009278382562,0.007859977899,0.007857901118,1.390783319,1.39078366,1.398014284,1.398013829,1.394503882,1,1,1,1
24.411,1.394488604,-0.003678860027,-0.003679091182,0.003496732603,0.003496287873,0.008518231083,0.00850979589,0.007063311391,0.007059883049,1.390900877,1.390900646,1.398076487,1.398076042,1.394527576,1,1,1,1
24.421,1.394528636,-0.003678860027,-0.003679091182,0.003496732603,0.003496287873,0.008518231083,0.00850979589,0.007063311391,0.007059883049,1.390900877,1.390900646,1.398076487,1.398076042,1.394549259,1,1,1,1
24.431,1.394566609,-0.003678860027,-0.003679091182,0.003496732603,0.003496287873,0.008518231083,0.00850979589,0.007063311391,0.007059883049,1.390900877,1.390900646,1.398076487,1.398076042,1.394568939,1,1,1,1
24.441,1.394602532,-0.003678860027,-0.003679091182,0.003496732603,0.003496287873,0.008518231083,0.00850979589,0.007063311391,0.007059883049,1.390900877,1.390900646,1.398076487,1.398076042,1.39458663,1,1,1,1
24.451,1.394546791,-0.003650398069,-0.003651192949,0.003471595864,0.003471167868,0.007725945038,0.007714781013,0.006250884325,0.006246095898,1.390986002,1.390985207,1.398108013,1.398107585,1.39460234,1,1,1,1
24.461,1.394578649,-0.003650398069,-0.003651192949,0.003471595864,0.003471167868,0.007725945038,0.007714781013,0.006250884325,0.006246095898,1.390986002,1.390985207,1.398108013,1.398107585,1.394616084,1,1,1,1
24.471,1.394608492,-0.003650398069,-0.003651192949,0.003471595864,0.003471167868,0.007725945038,0.007714781013,0.006250884325,0.006246095898,1.390986002,1.390985207,1.398108013,1.398107585,1.394627872,1,1,1,1
24.481,1.394636332,-0.003650398069,-0.003651192949,0.003471595864,0.003471167868,0.007725945038,0.007714781013,0.006250884325,0.006246095898,1.390986002,1.390985207,1.398108013,1.398107585,1.39463772,1,1,1,1
24.491,1.394574128,-0.003622886994,-0.003624216036,0.003447483596,0.003447078662,0.006913040281,0.006899325571,0.005428128203,0.005422039575,1.391039279,1.39103795,1.398109667,1.398109262,1.39464564,1,1,1,1
24.501,1.394598004,-0.003622886994,-0.003624216036,0.003447483596,0.003447078662,0.006913040281,0.006899325571,0.005428128203,0.005422039575,1.391039279,1.39103795,1.398109667,1.398109262,1.394651647,1,1,1,1
24.511,1.39461992,-0.003622886994,-0.003624216036,0.003447483596,0.003447078662,0.006913040281,0.006899325571,0.005428128203,0.005422039575,1.391039279,1.39103795,1.398109667,1.398109262,1.394655757,1,1,1,1
24.521,1.39463989,-0.003622886994,-0.003624216036,0.003447483596,0.003447078662,0.006913040281,0.006899325571,0.005428128203,0.005422039575,1.391039279,1.39103795,1.398109667,1.398109262,1.394657985,1,1,1,1
24.531,1.39457149,-0.00359643231,-0.003598246654,0.003424487389,0.003424110861,0.006085300337,0.00606934098,0.004600348997,0.004593084202,1.391061483,1.391059668,1.398082419,1.398082043,1.394658347,1,1,1,1
24.541,1.394587619,-0.00359643231,-0.003598246654,0.003424487389,0.003424110861,0.006085300337,0.00606934098,0.004600348997,0.004593084202,1.391061483,1.391059668,1.398082419,1.398082043,1.39465686,1,1,1,1
24.551,1.394601852,-0.00359643231,-0.003598246654,0.003424487389,0.003424110861,0.006085300337,0.00606934098,0.004600348997,0.004593084202,1.391061483,1.391059668,1.398082419,1.398082043,1.394653541,1,1,1,1
24.561,1.394614208,-0.00359643231,-0.003598246654,0.003424487389,0.003424110861,0.006085300337,0.00606934098,0.004600348997,0.004593084202,1.391061483,1.391059668,1.398082419,1.398082043,1.394648408,1,1,1,1
24.571,1.394539919,-0.003571126584,-0.003573360912,0.003402691642,0.003402347709,0.005248414952,0.005230626466,0.003772712426,0.00376445367,1.391053562,1.391051327,1.398027397,1.398027053,1.39464148,1,1,1,1
24.581,1.394548576,-0.003571126584,-0.003573360912,0.003402691642,0.003402347709,0.005248414952,0.005230626466,0.003772712426,0.00376445367,1.391053562,1.391051327,1.398027397,1.398027053,1.394632775,1,1,1,1
24.591,1.394555411,-0.003571126584,-0.003573360912,0.003402691642,0.003402347709,0.005248414952,0.005230626466,0.003772712426,0.00376445367,1.391053562,1.391051327,1.398027397,1.398027053,1.39462231,1,1,1,1
24.601,1.394560427,-0.003571126584,-0.003573360912,0.003402691642,0.003402347709,0.005248414952,0.005230626466,0.003772712426,0.00376445367,1.391053562,1.391051327,1.398027397,1.398027053,1.394610071,1,1,1,1
24.611,1.394480302,-0.00354701189,-0.00354958852,0.003381678065,0.003381369663,0.00440782914,0.004388729849,0.002948702768,0.00293967977,1.391016586,1.39101401,1.397945293,1.397944985,1.394596073,1,1,1,1
24.621,1.394481685,-0.00354701189,-0.00354958852,0.003381678065,0.003381369663,0.00440782914,0.004388729849,0.002948702768,0.00293967977,1.391016586,1.39101401,1.397945293,1.397944985,1.394580339,1,1,1,1
24.631,1.394481287,-0.00354701189,-0.00354958852,0.003381678065,0.003381369663,0.00440782914,0.004388729849,0.002948702768,0.00293967977,1.391016586,1.39101401,1.397945293,1.397944985,1.39456289,1,1,1,1
24.641,1.394479132,-0.00354701189,-0.00354958852,0.003381678065,0.003381369663,0.00440782914,0.004388729849,0.002948702768,0.00293967977,1.391016586,1.39101401,1.397945293,1.397944985,1.394543749,1,1,1,1
24.651,1.394393448,-0.003523936543,-0.003526772104,0.003361753602,0.003361482377,0.00356767068,0.003547873561,0.002131840518,0.002122315885,1.39095129,1.390948454,1.397836996,1.397836725,1.39452294,1,1,1,1
24.661,1.394387851,-0.003523936543,-0.003526772104,0.003361753602,0.003361482377,0.00356767068,0.003547873561,0.002131840518,0.002122315885,1.39095129,1.390948454,1.397836996,1.397836725,1.394500486,1,1,1,1
24.671,1.394380569,-0.003523936543,-0.003526772104,0.003361753602,0.003361482377,0.00356767068,0.003547873561,0.002131840518,0.002122315885,1.39095129,1.390948454,1.397836996,1.397836725,1.394476411,1,1,1,1
24.681,1.394371628,-0.003523936543,-0.003526772104,0.003361753602,0.003361482377,0.00356767068,0.003547873561,0.002131840518,0.002122315885,1.39095129,1.390948454,1.397836996,1.397836725,1.394450739,1,1,1,1
24.691,1.394281107,-0.003502050337,-0.0035050515,0.003343631725,0.0033433985,0.002733019986,0.002713067364,0.00132859209,0.001318844841,1.390858987,1.390855986,1.397704685,1.397704452,1.394423496,1,1,1,1
24.701,1.394268926,-0.003502050337,-0.0035050515,0.003343631725,0.0033433985,0.002733019986,0.002713067364,0.00132859209,0.001318844841,1.390858987,1.390855986,1.397704685,1.397704452,1.394394705,1,1,1,1
24.711,1.394255163,-0.003502050337,-0.0035050515,0.003343631725,0.0033433985,0.002733019986,0.002713067364,0.00132859209,0.001318844841,1.390858987,1.390855986,1.397704685,1.397704452,1.394364392,1,1,1,1
